engine_temperature,oil_pressure,rpm,vehicle_speed,vibration,brake_temperature,battery_voltage,mileage,coolant_temperature,maintenance_required
79.10371109374547,2.9281541928068235,1733.037016685133,74.97290011177274,2.481186448742801,166.56077826507504,11.44314830418996,110224.81072004297,68.86204930326754,1
73.0523555839765,4.935619878713769,3956.7737802129845,46.40767392219039,3.2323409030716577,111.6861651037126,12.219338808123378,45150.76832280851,89.9370392468202,0
107.58778522705865,4.735873169934607,4270.622334409043,85.01370814253845,4.618848578207876,99.85480138537073,13.657777193968201,54436.27759280264,87.42286586704635,1
87.29068439416157,3.983277941084454,2663.991317847128,78.57993362312332,1.8034261834645684,91.475304347102,13.077233269074071,34865.03785480516,107.16283043056188,0
90.81033845625508,4.588805363815819,2619.1542369930307,52.275963229133986,2.8634498807901303,113.89085740780244,13.017515404388332,55474.10537551401,84.59208132691766,0
72.90302176543852,3.551833080098705,2230.943702536383,49.45600962020754,3.705272273122813,94.26638059276456,12.785387557965226,82084.38058402555,62.12586969305987,0
83.4674073056978,4.112349995500013,1752.4117213523982,87.43081964160892,1.380515639840084,89.73263831113317,12.717336893572753,20589.53817663629,80.72578111581115,0
91.3310710765184,4.68217623624166,3600.143246085795,65.8003459851916,2.713663393678966,88.85104560165169,12.17227742732478,107001.1799112138,80.52699817169406,0
76.18807707093237,3.6963989454354502,3998.861115117709,86.11742920920355,4.746789429551633,90.93100535626202,12.109248437705181,87432.85419496112,72.67137546648624,1
94.50837622014807,3.295850262788573,1785.2647313285715,0.275648141181577,2.0916995434482213,93.37086638439308,13.064292713292255,86126.72269412862,79.37393977005931,0
82.79233572097434,2.136302433458307,2433.7292972603186,62.46212742548655,3.7820158456045476,133.96684525804892,12.122274705278906,71474.1490485102,83.50444224794384,0
86.49967500248067,3.433493179422805,2140.1069594318656,20.56477282576568,2.330635747348274,51.400611708750176,12.698682807256404,32891.953517871996,84.39173205886831,0
82.77952065324723,4.158738547649849,2163.8087401080184,59.355287312830924,4.659504420780388,95.43863632057668,12.606214843927543,90363.02423438011,71.19557536704417,0
112.22733821410725,4.256506742054103,3448.7266043438894,77.8455052086471,0.5254385333954739,116.49545324246186,14.0,50408.075526641085,91.0936167382716,0
89.8380333031448,3.9034920525747276,1450.4307637071026,103.47850364372758,2.5779474292123408,160.20186170623487,12.387704392564318,9344.160791616101,101.35938592520596,0
77.3074688525292,3.066960724030208,2873.175752749045,36.54583178907035,0.7253743658249323,111.39255363231956,13.317924318576402,62387.379971808026,87.80559149737827,0
99.87053894523827,1.9185427448419274,3082.5904858446925,46.857379867450426,1.6589478204629273,114.63368212410641,12.99511357396474,25229.288393204806,96.06367858750426,0
75.34987620034774,3.1038279215962117,2386.2790611185446,57.611677323111564,1.6518174576457665,116.9218653607658,12.417929978811367,41847.51316893876,86.81312678894952,0
92.50636314005706,3.256524103156839,3214.4542615894184,35.63672246345274,2.179652431439375,56.17093211777958,11.629208864967609,81201.34362921762,74.5352761848791,0
66.4839585134427,3.2496568262479886,2618.1214724299602,84.46399321973144,1.0740503791656162,143.0682585323726,12.462925509323247,56411.178668416214,87.70913958698414,0
74.06176741321883,3.9948450855823396,3473.7039369248896,58.247636365859414,2.4139125309285854,141.6097549573981,13.12946549872304,58876.566080796394,79.97444465189271,0
92.36233483042949,5.088541128811872,1282.2357560593166,63.048925584401154,3.0525598053774132,148.50736557503356,11.642627693839586,95051.99030402917,73.90551521414486,0
98.86159895994493,3.5988233614728746,2220.9797911945047,75.50432816935397,0.6617162408541208,207.70468185599015,13.08499665107471,1000.0,84.21920878482044,0
92.05641937427964,3.3266145686748305,2442.5494857191725,58.20721209061477,1.738081011964634,74.55174389544766,13.440020809294822,93746.67442471423,93.20368760582875,0
88.61222061134112,3.292622549596726,800.0,39.56152179560337,5.549190559315628,67.91906673880142,12.567204948938329,64424.62972467705,81.5941417133094,0
86.38675565292853,3.5995078135261713,1631.237813137172,58.42449404253833,2.8950845666390186,144.70535601096458,13.139587690996454,57925.561558074696,104.39957633698887,0
72.25773611559087,2.8373649917212806,1849.120596512971,38.595466012165275,0.3187105549818794,108.18788145850077,12.598178138048151,58868.38843424916,94.50906264323649,0
81.36186949926349,3.596158846996844,3258.5647958586796,62.699522227912155,0.8194409622882548,85.50301112620708,12.899967008648568,79193.61243367933,79.52151055629946,0
84.47233474848255,3.8606498690654396,1934.5253229483196,84.92344302004491,2.7710850944474332,110.11031362626608,13.545506200028619,90778.65719470731,79.21782538128886,0
102.68546671462698,3.6677488508595903,1845.5368101552185,30.625542693191708,2.6207992462890854,98.35797312178977,11.412216834828808,52907.73837618878,106.44745133153228,1
94.12341947482153,3.866033547203825,3153.9886245249536,21.690724963947687,1.795068637958944,180.36719737290085,11.964346775037328,55974.86607464711,81.63726941028729,0
68.8435181356472,3.8469980874788283,1205.6714833679564,61.231248397991855,5.131977948265571,199.16343064081556,13.375477006546348,78268.3798619461,88.64220071533042,1
93.88900763273755,2.082482654202845,843.0047460451424,40.80500958140235,5.642474585042384,62.755354802978694,13.504584413912724,1000.0,89.21800035104417,1
85.3790126350042,4.009496126716322,2210.726159944523,60.79363186029922,2.182739968180332,68.32079153566771,11.514451843842073,57039.05050540868,67.76114067392618,0
81.8769359963285,2.963188123470037,1341.8345855373157,68.01008801524252,3.5475482391120865,93.42211983788326,13.593612518465168,74942.47033885897,67.89138983598366,0
97.34011546609041,2.623328669596834,1372.2565642722807,6.407844276786513,3.6077994055852027,95.86651854123458,10.699502408631954,45200.59309048575,93.56314592244883,0
102.37199426995141,2.616438537716003,2958.7470333503857,77.24623569146355,3.767047767373093,92.86588436555533,12.937912663086555,36041.69259825984,74.52637115209997,0
101.17536142939439,3.8468332883780234,3200.7790703300634,30.758287426118777,1.7318976138713154,113.20180371597702,12.653155999734503,55429.94108812738,85.11865055680373,0
79.92938972132833,3.3219400582201177,3131.0913726817,59.441301235882754,4.827339060664644,104.36078197473208,11.986821150441555,42451.96143233888,69.89946413969804,0
86.28945148978542,2.1544249728116713,3387.021328245786,43.51544161403925,2.417683364518709,72.62355924866387,12.02991771345148,52630.444125499176,81.71541101535793,0
93.97516117684276,3.882430252153827,3492.9074560118415,46.20107463039264,3.006390497230133,84.06171156976066,12.055721404510194,45836.58203977903,87.13738072786501,0
101.70654152546831,2.348313495360938,800.0,102.34894849044971,2.502452212273972,174.12185912733474,12.357093305507421,106849.08767445851,64.39869448275978,1
84.24990914585652,3.6118570868145685,2860.3295679435732,67.98168801989152,2.3323765932414897,107.4893113642861,13.89022476221414,25814.174329252375,85.54068541349851,0
87.7720922800342,3.6907991405384433,2076.313440344353,82.61721007383977,2.8340853519254314,105.69791879309038,13.076172546231712,85043.4170380838,86.09240449891101,0
76.72398031192766,4.208461665356036,1902.0606032076512,63.77353385506857,1.0769373114477796,66.78469989603843,13.504082891048466,42383.141345396376,80.31468774896646,0
75.64552051103195,4.925347829173481,2948.331705766964,75.50033936637385,0.2,103.7874145443542,12.27454599158069,69774.46667572488,73.99557878580293,0
99.75030986873037,2.4082589392795666,1115.7636160833986,70.4344590535863,2.243943428783528,153.6315850348654,12.661181246840014,79410.79387260728,81.23394651049959,0
106.27488034284988,3.4580209151495604,1099.113115302144,66.36140361717064,1.443486835692077,140.8443017464292,11.749883754018212,105911.9981906788,81.24819378868948,1
89.13587854103599,3.2789317639646263,3006.858195265374,87.678897729117,3.157004413583968,148.38847542907448,12.305088695468909,71787.5936945563,104.24906451364141,0
102.04239477470429,3.84699974876877,2890.2288140087185,63.91263634610675,3.0205481904539786,77.87410233732845,12.113250296054826,48107.225788724914,83.79166735878125,0
94.33963230057161,3.672535016746895,2609.3861246972083,117.12871430544263,2.5161760236360426,77.31338108086533,12.842047456917745,61973.22246897185,80.3566325129612,0
82.25856294473851,3.217963005810704,1796.0692762214906,84.01328932031095,4.277889748665262,159.67025027609188,12.005201927159256,117554.30344509787,83.77155912013265,0
94.33674726610097,3.1472782491113156,3095.0637076656994,31.511482556507755,2.4925267853644364,148.91959489537186,11.914194547622781,64903.589718739626,89.23681512191527,0
108.45643879759163,2.606839315852762,3044.242313648381,55.58625727542544,0.7502189884649242,110.95380333645234,12.777445643471605,20765.27322655983,88.8681034213228,0
89.57008753068058,4.290289265925208,2568.2436120379634,69.9269399872667,2.2316269100147013,149.85640939571772,12.462538123189725,48501.271228461585,89.49818445023537,0
108.77572386976807,3.8673633452796237,1558.1431669841827,61.11242089280092,3.9051613202260116,77.89512697111739,12.009626159000936,47728.4145660129,91.0304677919035,0
60.0,4.2342145582361095,2159.8013234163946,77.1718354743042,0.23889439244734856,76.44361622708873,11.907349108215195,81899.05345071056,70.39740523419692,0
99.86283005250269,3.251683090819589,3170.2669420195543,79.92541762084684,2.3871564075400284,63.388859661984675,12.009391157144412,23340.411250223144,90.16483337608325,0
91.04456481885805,2.9745316250444556,3561.7529782414294,26.010325355025884,3.1905544414707463,132.65146515512757,13.070230168829088,44766.77520886692,86.84139777785053,0
86.41191179440959,2.6373479466966177,2238.770717298937,92.02693861791236,5.68269080143334,127.58512560533234,12.79226969965382,66405.62507411199,78.76921199255929,0
91.10112931842603,3.7871340669925275,2300.26162575339,47.57956336284889,3.949909164313127,101.71542179366652,11.9713760123765,51587.40326938941,86.06431742705142,0
66.14917302478929,2.668165420377412,2370.648713579951,45.10238735338107,2.6591396600373827,92.6862586635971,11.999226425343426,62727.59270680817,83.90061853367817,0
87.36393734594985,4.9789304551732405,2719.914407128778,45.02194018236149,3.1249110716163364,204.5092011352017,11.696866688574076,64427.62558777707,84.79188541627437,0
94.28535085814096,2.4538859351252476,2035.146159951981,80.21441014976457,0.2227655676580893,110.93041522440643,12.22471921404893,66434.7168070369,86.74347189041632,0
107.73472853689819,3.7189280953700017,800.0,53.32330754630535,1.240333376912845,168.58234550868917,12.586067976924294,32191.08828113674,68.21720120405328,0
83.78075738071624,4.753483765771029,3454.2152013176774,43.411208891557315,3.2811468053327566,114.87780479426816,11.884741061290834,83927.52592004629,87.63099708058222,0
80.29807676528175,3.979271807411047,3935.7511577300393,49.40102106391157,2.6934008759875816,102.47505522739671,14.0,43941.46516512253,91.50414581857464,0
83.97891547698556,3.6405389699934236,2010.08011231543,15.132708527103077,2.8464894239168714,169.58308284322365,12.936647704532898,59652.2608397909,87.43785081594928,0
100.9848254124249,2.7252130824304834,1646.6773048649807,38.945905901212825,2.5409375844128332,147.64874421455988,12.477477119758596,23643.511482693008,77.74914307109766,0
93.94501331591621,2.3945846491458367,2390.3195820878223,29.01041128367251,2.4938909229021826,119.15618419508225,12.559550837488072,61196.81932796761,76.36822962852914,0
83.64287755479553,4.116040087134069,2349.9968930169816,53.27076673760272,2.6235167781745568,159.6799939113414,11.52601679571496,65705.32444678641,86.82199564970851,0
96.15920919736027,4.704917792619957,3296.4148617303676,76.60483175683981,1.2327577788822337,208.2107280661333,11.660680569140064,61086.89850274447,93.03075622305079,0
91.16493059217649,3.1489200076174626,2543.7115533160304,73.84689752333068,2.225287633186081,94.36763217172455,13.426024480093883,36590.613788065835,98.08645721604572,0
101.62373988639467,2.588750793906919,1865.9017357030534,91.41876243866457,1.0070744422853901,136.5107826360838,13.644569180526911,93838.10798989711,92.64808006029907,0
81.57536287347178,1.533464455560785,1445.2724395535608,85.84939543241552,1.7564842519141106,105.67764426903884,10.949225999125932,77503.21036192079,90.11700707814057,1
86.06805424082678,2.71538812506997,3192.5073478557388,46.785082127040575,3.9350860110454398,87.29106427310941,12.82926891346521,55832.984381342176,60.0,0
85.29470216241411,3.4090745260007678,2979.6089929314,60.47678501884283,2.2830972274029238,86.32066248593534,13.46714695189881,55557.87704561754,78.86365517631444,0
72.43782062241458,4.779298592669387,3348.447902473455,59.18609764446454,3.2150073703369695,175.73166011065095,12.260780529959327,37855.642226826516,88.12904996484926,0
93.55344332477492,4.038506953786375,1725.450599423125,6.223682931952823,2.63835346493506,56.13337874427791,13.563540471489176,41315.32498903491,78.19979028560242,0
93.13266326615867,3.7440683237654024,3970.7495196226632,29.56851157725639,2.0381299997280706,137.77507754633785,13.037143298692234,103705.64411068932,75.6985603396124,0
90.06136147970953,3.1799042709590952,1105.0443943542105,55.81783307122219,1.2897175520698922,91.1164922832918,12.815637139630136,49250.33917540321,74.37616993619851,0
87.18495439949824,3.033467426195235,3067.6808171211837,55.67758912147979,2.0199332171087705,182.03732330487978,12.328739378507569,142917.41648596854,102.64834866224444,1
73.01555109539503,4.624518078006371,972.3337862424787,72.80812635512918,2.7198141351766294,110.44231728729855,12.564476945877516,25210.59853836531,72.00028153646306,0
84.9522561268157,3.6605908326067116,1867.7348946412258,71.5910407383962,3.196184132949112,107.25973143512068,12.186810202095764,71063.24824307735,82.87709712363022,0
85.88742580167877,1.8179194464631823,3748.8183443583675,15.73268744750662,2.6468042374687433,174.93282565729828,12.707520014223245,66786.20360723604,77.72089241998606,0
80.37267276934057,2.961168281682206,3165.091403580792,72.96491836143825,3.279376381534853,150.6880028809275,12.67696275364513,61087.59236567033,76.36203500976633,0
88.0645714600079,2.8134271745826984,2063.0236676102545,64.46468016134409,0.6757958769283527,139.39794445269348,12.195998650526619,12237.667979868012,89.1143311136979,0
94.84861028177446,3.062988792658028,2084.9303657426494,75.58432954111572,3.5399950691002022,148.20341844270243,11.13707594515069,18863.19023073829,93.22978690085613,0
112.63423081452636,3.9503285282280682,2580.4976886683535,86.67163969103973,1.1460923911576562,82.08542439319899,12.363508332547772,65867.17439583172,73.23100214567593,0
92.09493375398206,3.4140440945646007,2911.312792608578,56.4279256803007,3.6802055405896255,145.95996219383477,11.787488720436471,29278.10857120599,85.52513308505695,0
93.09060468867317,3.43850767439707,3501.2635061461574,91.139705924502,3.1028870120954117,113.03310250387437,11.71538941234213,96271.50541999136,83.86408951816558,0
89.106649010806,4.55077852906019,2135.0127963132045,37.764988652673836,0.2557725254260408,132.63236447067908,12.017001300184557,53280.75204900652,80.47819797626511,0
66.97474541641151,2.942831128170649,1210.5719492102387,36.35654699069454,3.384355389021916,136.9593524191452,13.078817664534785,67650.20043395941,75.66298825148539,0
89.68183349460939,4.99135962070988,2625.574901639008,70.71930475338853,3.6941168077994937,81.13218208774424,11.72220813549744,58786.41747732824,96.08590775389958,0
90.72276251929232,2.962953926903131,2134.055329993284,50.780811367370504,4.009454152415087,140.78379085442901,11.878811448705918,57954.08315969224,74.65998522745271,0
119.55890534982343,3.5713585572900572,1459.4930362012421,66.54081411547423,1.5776820590727725,113.47749485100184,12.99474165902121,105623.33475083533,71.97155724208963,1
87.69166842262653,3.2750371236777864,2738.1351322502355,109.82455299611229,2.7152930104846313,76.60274939080956,11.96404731689342,92530.10169128857,95.98763102283706,0
93.61856810800334,3.598735306800769,2329.5089967257686,69.8373768375994,3.3333392596584503,114.87019677148355,11.710959996866128,64629.584802179685,86.99944790971189,0
89.58345876353708,3.8556735960585033,2745.2097651758354,65.30423847160299,3.3835922408944947,120.7008789940311,13.06618550068754,80248.67761388558,73.18926992896947,0
75.97586354856561,3.8470681920711014,1784.4446398502557,38.26949053370382,2.9914249142355622,140.77711619437866,12.40937413519029,95193.42559781551,84.22882033860918,0
103.71387377418024,2.897506135503536,2889.368424260399,17.500504834391343,1.9880365078520532,50.0,12.545737949399669,42065.229648464505,78.75932797488012,0
99.02319639224129,2.6016682580419435,1446.3214425960173,58.186334618162235,3.685532504930977,133.5847680456831,12.343292546320185,13351.14527345865,99.88833080047947,0
99.49238336451657,5.502537432724569,1837.8148882427336,86.67175616520491,3.6925839601774197,102.08489801076124,12.79631602745192,76590.61755256681,82.5846278796523,0
79.08735054246313,3.1128125283195573,2305.668615130178,51.92654982348315,2.314866032684077,148.34557062436718,12.979831073038829,97379.37857676113,90.31608237633407,0
106.8335317312332,4.059369950937589,3893.4547319677713,70.03656248013422,1.5597342351507264,119.9346848800518,12.413909397910848,8559.501995630111,84.76955880627118,0
73.17778724649263,2.2138869515814426,3127.860294838795,95.66243181796456,1.6265159929622275,108.33164734757679,11.451297511080904,41810.54024887229,99.36972175590145,1
97.04228512560324,3.2763098240762587,3361.7540034142316,95.037907830759,4.137781258398654,113.78748613033086,12.708236965673569,52757.64726480243,87.03387836799156,0
116.28546750971975,3.3982404928140455,3633.6616266745154,70.72039719004457,3.6408140619021117,131.6693409766889,12.261995627167563,30525.40959096332,96.57553368966597,0
78.11356409843174,3.878252055942266,5000.0,64.25266196643358,2.4759522607359647,151.77682926849738,13.10009934392692,55661.43345094208,90.41417187919335,0
83.20442724476673,1.3220366872064488,2533.2712540467473,22.034173774923104,2.260992150974803,88.81110458137293,11.873072390211988,26595.39827522148,79.46889232864811,0
91.1958163810517,3.6329124904626644,3636.3207385038845,44.24513389557649,0.3781758869731866,107.9719049198694,12.279923741261422,50427.3872202581,85.0186122549917,0
83.95829215060562,2.5802068357056855,3310.1082035215527,52.98110479954817,2.3987186747462896,171.42711177865363,11.4626932044518,80981.01381651362,82.87183720793833,0
71.3920388272064,3.759476568955939,3296.8260026460207,38.6917097141462,1.070661814534991,107.36109073495614,13.048208878285724,1000.0,79.26532210623448,0
90.82275569767233,2.67093664252947,3919.391694432145,66.21133157381911,2.69079937179011,132.85374057853437,13.357744854465368,28466.9898887826,74.23030402981333,0
77.25235543528674,2.815613843259535,2164.549575212419,107.79120458715252,3.9222966961137287,76.80328218098057,12.158401570950746,102020.75711926568,98.59561738918599,0
95.68310916762218,3.2810979116853853,2101.0519808508966,97.94403981654042,1.3234581364330709,59.99224480927857,12.36414273045418,35270.36745561059,64.38836155605463,0
78.96690918919437,2.6581364243174437,2755.812410785489,66.09699654578017,2.7863041124656407,83.5928297233213,11.933224598336569,1000.0,98.31502126067137,0
108.59921286021047,3.119572442611716,2353.8401824624902,79.48585180062071,3.6973357144119112,95.85377803938125,12.000721992327655,65135.40439723725,71.62364626540436,0
80.60096049196515,2.5452993851653476,2754.8006823985384,41.784892116097026,2.7643544743267014,156.3968907416654,12.985492494992664,57757.415027977375,90.4315771602401,0
86.1352618055319,2.0334636386410176,3750.1990280424093,96.60223376672005,1.8712204457796917,160.233419194058,12.147093856758445,64444.043950737636,79.14435143094701,0
99.76220660843603,4.314365641943487,2117.482621834977,20.950835101370487,2.512463686326536,52.61378925865921,12.832604956506737,61721.60108715766,68.3321787399216,0
75.22962820279254,2.4631610457408573,2256.2568299250156,82.82070402715405,3.648698454673452,101.05642012478484,12.489338971758762,98187.45104158612,96.45341748589279,0
92.72951921524955,3.357055289913613,2639.448802821262,72.38974275499437,2.8150934318769303,144.42262889641694,13.025393623434672,38908.14611975382,61.00687223205989,0
105.68571305138914,4.102312865195028,2317.3452591798646,41.10351533113939,2.4959553009275885,116.31264064490713,12.225321144734314,57185.825734222824,92.96150021993523,0
70.71020118526528,3.0080447179871657,968.7953375892102,54.78033108155156,3.8873717514539514,172.65954630360994,13.25971670682775,47019.36172977462,86.29926488364433,0
92.21560630238766,2.8398672802035696,2035.8978858408484,31.643682421098514,3.1179014439405077,143.57253297459556,13.812815473764186,80290.87898753151,95.50935601580788,0
93.11859353098109,3.680990470933937,3049.8985937900034,32.7089988049442,1.0565170852600638,110.63102134989147,11.309755125052018,83326.29173345887,91.26345742927518,0
99.38187446132773,4.394347058181721,3650.037400746117,20.223649984401753,3.257695194378394,113.7465720104823,12.435481468782392,71172.10642910277,91.12928552317405,0
75.15659146946302,2.5645477879308247,1576.3051459698186,79.18784755501778,3.639470505738719,118.01235585883038,12.435052504027901,124614.07757476709,93.9790726615507,0
74.15452064298869,3.379881734386049,1572.5740806153258,90.13362423566701,1.0152203354950144,90.39149111336707,11.999000937102593,76599.13833632033,93.37572626896987,0
96.26329878740277,2.114004324026138,2524.1870421738686,5.9548034046643465,0.2,152.87249474773245,12.785255427902916,97649.97104216224,89.50679237325905,0
93.56381607879823,3.185439197054248,839.5239480977307,105.95763790378766,1.2496807974659783,145.9850086209543,13.28441806199329,33438.83939788482,81.65396981542033,0
93.00591420415051,3.5273637476304605,2144.023837610298,59.69979408407901,2.377000374779662,135.89947686783506,11.118186512226302,39053.692588897364,82.70828236722667,0
94.1573785139637,2.8163002865959474,1111.1663523588852,67.24633012192095,3.711746014057522,128.49011412749485,11.065221035473131,119410.10324788603,86.0676949004999,1
81.83970334105811,3.1344065329398147,3595.249039873972,23.189679110373092,1.4308575589802455,84.36307773384455,13.660199991355363,19382.14849063562,82.33771327126983,0
92.78704436593205,2.37341858535404,1884.5350765196763,93.02064375412164,3.166144319985361,137.6467619699612,12.332277838716012,83035.48427407944,106.86036498000853,1
93.51686967958418,3.561662889105195,3822.267349071222,65.00625232917085,0.2,124.5185865432663,12.562620003174613,98600.66859101568,84.13481335855298,0
81.42778298368358,4.34455539910652,3390.8170827666713,88.47065599428248,2.7163680644320967,190.07941832410444,11.752070471266284,95266.41748776926,73.50206772077938,0
112.38929413373708,2.622284904183629,1982.9461618420667,90.52145801619359,2.011911455337484,74.73481157298826,12.531032232266897,12140.220621041895,83.79419843966039,0
95.68599505094144,3.0018625867580937,1642.432290523138,93.37186056803175,5.018318537967279,94.68466142387456,13.458212807678297,49475.72921822364,76.61532359847571,0
75.70435803356821,3.9020369971633455,2345.163400665929,43.79298060369493,0.22949645532081453,64.4674405008992,12.847497045733911,78665.82103720296,104.57852734269804,0
97.87864330360595,4.469672575458189,2416.2827005934373,54.80094980266989,2.4825982206349253,112.36930728815257,12.634921055970256,82260.40954274534,85.97778645343466,0
78.30381995727214,2.3054481502328548,2776.917555161921,44.707448131762135,0.22213437805070635,59.068522120157745,11.261001439927664,59729.7448281109,91.34800838866894,1
99.44501524490943,3.3649722100672403,1878.7653683758567,82.37741156853208,1.8403507202050595,161.4925572659002,13.019884711126572,39116.7523045752,90.1518946149769,0
103.90314694808885,3.72650465785562,3097.115898817762,68.32223073409352,0.4586140412752475,158.22830581045588,12.506710819343596,51795.414636199035,94.45690590902458,0
80.15181217977947,3.4183548874969216,2712.2624439999195,86.72862160033095,5.260946488108993,114.41288075632748,12.07440241486582,41453.05016764517,87.38443947255753,1
101.56051355093186,1.5185663464983303,2227.683874627309,87.8184700764308,2.0733425583268144,84.51973741193709,12.949755954215723,22718.274469098687,81.01238629573567,0
94.95337112323799,3.900872007447018,1930.3674756655814,16.818512726527302,2.2467646080279793,66.6564108004259,11.906500893185697,51027.74649157453,85.47247618258267,0
99.86472191993388,4.7154690808725155,2352.0920135210513,93.7692532638468,2.4487195298736357,95.36473848758577,12.892541292507605,115478.8884210666,72.734385568174,0
112.76151579184737,3.5933294009356027,1846.4789985379446,83.77152394414293,1.141267848654899,141.88799803192907,13.35182011168258,51633.93083174739,83.50231811804616,0
87.05534260796556,2.6751151573645893,2546.75095590687,50.76937792036256,3.766286480392931,92.4531558503546,12.607950120647715,14616.450588500746,102.93911571130133,0
80.95516602771012,3.0894982029085734,2568.350948175928,68.74481916324072,3.2682329745836105,186.80016616023516,12.203203783909325,49239.7217088164,92.35208266355195,0
79.32582684449372,4.915930454124474,2709.3658267810715,56.9082607104324,3.6015260352061365,172.17434039643524,12.099493969981516,111841.18905029463,83.93711590495975,0
80.21027658041474,4.227970032688447,3912.9939277374833,75.4013919657794,1.0384457415564523,120.02883801915527,12.767879740616431,12212.146889768206,105.11698817531888,0
89.07477948703075,4.012021294707464,2394.044224240342,50.71509048237809,3.8623782582928614,103.83461106793408,12.197580008530153,59971.841878423875,78.90565521206092,0
94.09382369779972,3.785130066827501,3303.678293699586,71.97318102922769,3.7238095351915694,100.07814350887419,14.0,82132.22792170165,88.42752905402861,0
93.32028959196023,2.971090310247222,2683.6699175805616,61.6826326164838,2.2211283580110193,175.94318661841032,11.509418611954395,25771.345940265186,81.97036375949669,0
99.92619898843229,3.339543055475385,2309.4045584812366,49.19515241261737,3.574025290652277,97.01566339549484,12.40916650649057,65723.84088505783,82.95376302818097,0
90.15602270253488,3.4376618114571875,2404.6725840390127,64.75340612255147,2.8272059479531446,152.70291334566764,12.690799965607047,32602.070969972327,88.93955912650067,0
107.4424089258878,3.939659452851555,2452.9388726655598,127.66173933721895,0.5872005614308295,120.76272745739064,12.607462120581843,23227.316560301995,90.76026106620168,0
86.82411800114453,4.707135115413523,2723.814166182573,42.86158425435796,2.2806329177055518,144.97467748734616,12.107472624902623,78680.03780502999,82.97271211120179,0
122.64202999907542,4.394670509434502,1732.543387824824,53.75141021846077,1.9221879546644232,91.28609479509325,13.36258377978303,114691.63972238876,76.63909531440277,1
97.50800817318007,2.3644925153631675,1327.7276932440263,43.29719000917423,2.602503145657473,108.34784915673951,12.966797030450106,48388.974943606496,103.32235168703752,1
79.7141093230046,3.679195975120839,3023.43791477942,45.91959036181041,3.7253515452799695,119.15361181037183,13.017850839111913,77422.61735775221,86.0145482899936,0
77.14929002326664,4.089410676134317,3218.4990660650074,80.39435883463395,0.5303903973633455,97.9021683815301,12.032451984535246,74512.28822033,74.62972771307683,0
95.78966898291823,3.9950882641157084,3096.5086662422423,77.8970614909017,1.967706510351476,163.7228459281074,12.21808379514321,65219.87251676287,74.77724051215358,0
